line_id,writer_id
m04-131-04,547
l01-119-04,466
a06-090-08,79
r02-117-00,651
g06-037m-05,344
b04-040-03,108
h04-028-04,376
g06-045a-03,332
h06-082-01,384
l01-157-00,470
g04-055-02,323
e07-105-02,248
g04-081-01,327
h04-000-06,239
g04-072-00,325
r06-011-03,635
g04-077-06,326
b04-060-03,109
e07-090-02,247
h07-063b-07,390
g06-026r-05,348
n04-060-06,583
e01-032-07,212
a01-117u-09,0
b03-114-05,106
g06-031d-07,335
n02-114-02,315
f01-139-04,217
n03-097-01,577
l01-195-05,474
f07-084b-07,291
a02-017-03,25
n04-022-05,582
c04-075-05,164
h07-020-01,385
p03-040-03,619
l04-026-07,481
g06-026b-05,333
a06-004-05,66
m02-055-00,522
a04-031-01,60
f04-100-08,193
h07-078-07,391
h04-061-00,380
e01-086-04,214
g03-043-09,314
g06-050b-02,333
m01-049-05,506
a04-066-03,62
l07-085-04,496
g06-045m-08,344
d05-040-05,201
f04-087-02,283
g06-037m-02,344
g01-004-02,295
c03-016d-00,153
